date,location,matched_cities,ratio,median_price,monthly_payment,median_hhi,interest_rate,cities_matched
2017-01-01,"Miami, OK","Miami, OK",10.64%,79500.0,315.4855918385094,35566.0,4.32,1
2018-01-01,"Miami, OK","Miami, OK",10.74%,84250.0,321.38946095010385,35912.0,3.99,1
2019-01-01,"Miami, OK","Miami, OK",10.93%,82475.0,336.2740136293366,36908.0,4.55,1
2020-01-01,"Miami, OK","Miami, OK",9.31%,79900.0,295.6608970207375,38107.0,3.74,1
2021-01-01,"Miami, OK","Miami, OK",9.88%,99950.0,323.0513174489417,39248.0,2.67,1
2022-01-01,"Miami, OK","Miami, OK",8.30%,89000.0,304.4225309662311,44010.0,3.11,1
2023-01-01,"Miami, OK","Miami, OK",17.16%,130900.0,656.4017388605636,45900.0,6.42,1
2017-01-01,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL, Fort Lauderdale, FL, West Palm Beach, FL",39.58%,375000.0,1488.1395841439123,45122.666666666664,4.32,3
2018-01-01,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL, Fort Lauderdale, FL, West Palm Beach, FL",37.31%,390000.0,1487.7375640420237,47847.333333333336,3.99,3
2019-01-01,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL, Fort Lauderdale, FL, West Palm Beach, FL",37.46%,390000.0,1590.1408343794033,50944.333333333336,4.55,3
2020-01-01,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL, Fort Lauderdale, FL, West Palm Beach, FL",32.57%,399000.0,1476.4542917556228,54394.666666666664,3.74,3
2021-01-01,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL, Fort Lauderdale, FL, West Palm Beach, FL",27.09%,399000.0,1289.6195664044794,57134.333333333336,2.67,3
2022-01-01,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL, Fort Lauderdale, FL, West Palm Beach, FL",31.37%,495000.0,1693.136548632409,64759.333333333336,3.11,3
2023-01-01,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL, Fort Lauderdale, FL, West Palm Beach, FL",51.49%,595000.0,2983.644267548016,69528.66666666667,6.42,3
2017-01-01,"Michigan City-LA Porte, IN","Michigan City, IN, LA Porte, IN",16.55%,130975.0,519.7575520886637,37682.5,4.32,2
2018-01-01,"Michigan City-LA Porte, IN","Michigan City, IN, LA Porte, IN",20.82%,179900.0,686.2666353106669,39557.5,3.99,2
2019-01-01,"Michigan City-LA Porte, IN","Michigan City, IN, LA Porte, IN",24.68%,206425.0,841.6533890686367,40931.0,4.55,2
2020-01-01,"Michigan City-LA Porte, IN","Michigan City, IN, LA Porte, IN",23.18%,227050.0,840.1727993561759,43493.5,3.74,2
2021-01-01,"Michigan City-LA Porte, IN","Michigan City, IN, LA Porte, IN",18.20%,217000.0,701.3720448866468,46237.0,2.67,2
2022-01-01,"Michigan City-LA Porte, IN","Michigan City, IN, LA Porte, IN",14.24%,184950.0,632.6173831708364,53292.5,3.11,2
2023-01-01,"Michigan City-LA Porte, IN","Michigan City, IN, LA Porte, IN",27.49%,257722.0,1292.3542318000166,56420.5,6.42,2
2017-01-01,"Middlesborough, KY","Middlesborough, KY",19.09%,89900.0,356.7566629721005,22425.0,4.32,1
2018-01-01,"Middlesborough, KY","Middlesborough, KY",18.40%,95100.0,362.7790829240935,23659.0,3.99,1
2019-01-01,"Middlesborough, KY","Middlesborough, KY",17.20%,89600.0,365.3246634881911,25488.0,4.55,1
2020-01-01,"Middlesborough, KY","Middlesborough, KY",19.03%,124800.0,461.80825967694665,29114.0,3.74,1
2021-01-01,"Middlesborough, KY","Middlesborough, KY",13.67%,101250.0,327.25308545978334,28734.0,2.67,1
2022-01-01,"Middlesborough, KY","Middlesborough, KY",13.75%,119950.0,410.286321229207,35798.0,3.11,1
2023-01-01,"Middlesborough, KY","Middlesborough, KY",21.20%,120999.0,606.7528953429285,34349.0,6.42,1
2017-01-01,"Midland, MI","Midland, MI",11.42%,141225.0,560.4333673885974,58910.0,4.32,1
2018-01-01,"Midland, MI","Midland, MI",12.74%,170000.0,648.5009894542154,61076.0,3.99,1
2019-01-01,"Midland, MI","Midland, MI",13.41%,174950.0,713.3208691658374,63812.0,4.55,1
2020-01-01,"Midland, MI","Midland, MI",12.15%,174748.0,646.6351743752169,63867.0,3.74,1
2021-01-01,"Midland, MI","Midland, MI",11.63%,202500.0,654.5061709195667,67558.0,2.67,1
2022-01-01,"Midland, MI","Midland, MI",12.43%,217450.0,743.7829141416511,71809.0,3.11,1
2023-01-01,"Midland, MI","Midland, MI",17.96%,223575.0,1121.1231380118447,74906.0,6.42,1
2017-01-01,"Midland, TX","Midland, TX",15.74%,250000.0,992.0930560959416,75646.0,4.32,1
2018-01-01,"Midland, TX","Midland, TX",18.66%,325000.0,1239.781303368353,79744.0,3.99,1
2019-01-01,"Midland, TX","Midland, TX",22.16%,359225.0,1464.6624134101055,79329.0,4.55,1
2020-01-01,"Midland, TX","Midland, TX",19.65%,370093.0,1369.487213530611,83616.0,3.74,1
2021-01-01,"Midland, TX","Midland, TX",14.34%,325000.0,1050.4420027104156,87900.0,2.67,1
2022-01-01,"Midland, TX","Midland, TX",14.75%,325000.0,1111.6553097081471,90448.0,3.11,1
2023-01-01,"Midland, TX","Midland, TX",24.07%,364625.0,1828.422337907051,91169.0,6.42,1
2017-01-01,"Milledgeville, GA","Milledgeville, GA",39.97%,174988.0,694.4175188004665,20846.0,4.32,1
2018-01-01,"Milledgeville, GA","Milledgeville, GA",33.46%,187475.0,715.1630764584062,25652.0,3.99,1
2019-01-01,"Milledgeville, GA","Milledgeville, GA",32.62%,190900.0,778.3535520077643,28632.0,4.55,1
2020-01-01,"Milledgeville, GA","Milledgeville, GA",33.74%,244900.0,906.2247018820852,32235.0,3.74,1
2021-01-01,"Milledgeville, GA","Milledgeville, GA",24.04%,223450.0,722.2192784788996,36053.0,2.67,1
2022-01-01,"Milledgeville, GA","Milledgeville, GA",23.20%,229900.0,786.3678636981632,40672.0,3.11,1
2023-01-01,"Milledgeville, GA","Milledgeville, GA",53.01%,349450.0,1752.3268727641248,39669.0,6.42,1
2017-01-01,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI, Waukesha, WI, West Allis, WI",19.38%,199900.0,793.2776076543148,49112.666666666664,4.32,3
2018-01-01,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI, Waukesha, WI, West Allis, WI",19.40%,213950.0,816.1575687866437,50493.0,3.99,3
2019-01-01,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI, Waukesha, WI, West Allis, WI",22.98%,249575.0,1017.5882018980502,53141.0,4.55,3
2020-01-01,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI, Waukesha, WI, West Allis, WI",21.03%,256475.0,949.0566778897828,54149.0,3.74,3
2021-01-01,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI, Waukesha, WI, West Allis, WI",17.20%,259900.0,840.0303892444216,58596.333333333336,2.67,3
2022-01-01,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI, Waukesha, WI, West Allis, WI",16.65%,259900.0,888.9821999789153,64059.666666666664,3.11,3
2023-01-01,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI, Waukesha, WI, West Allis, WI",31.08%,349900.0,1754.5834104454636,67741.33333333333,6.42,3
2017-01-01,"Mineral Wells, TX","Mineral Wells, TX",33.69%,277950.0,1103.0090597674678,39292.0,4.32,1
2018-01-01,"Mineral Wells, TX","Mineral Wells, TX",38.63%,332250.0,1267.437963212724,39370.0,3.99,1
2019-01-01,"Mineral Wells, TX","Mineral Wells, TX",40.14%,345000.0,1406.6630457971644,42052.0,4.55,1
2020-01-01,"Mineral Wells, TX","Mineral Wells, TX",30.48%,357225.0,1321.870637524818,52038.0,3.74,1
2021-01-01,"Mineral Wells, TX","Mineral Wells, TX",27.17%,374000.0,1208.8163354267551,53385.0,2.67,1
2022-01-01,"Mineral Wells, TX","Mineral Wells, TX",29.42%,419450.0,1434.719445098715,58529.0,3.11,1
2023-01-01,"Mineral Wells, TX","Mineral Wells, TX",42.18%,380000.0,1905.520708686128,54210.0,6.42,1
2017-01-01,"Minneapolis-ST. Paul-Bloomington, MN-WI","Minneapolis, MN",28.59%,334500.0,1327.4205090563696,55720.0,4.32,1
2018-01-01,"Minneapolis-ST. Paul-Bloomington, MN-WI","Minneapolis, MN",28.90%,372500.0,1420.9801092452662,58993.0,3.99,1
2019-01-01,"Minneapolis-ST. Paul-Bloomington, MN-WI","Minneapolis, MN",29.78%,380929.0,1553.1557894854147,62583.0,4.55,1
2020-01-01,"Minneapolis-ST. Paul-Bloomington, MN-WI","Minneapolis, MN",24.37%,362518.0,1341.4567843074308,66068.0,3.74,1
2021-01-01,"Minneapolis-ST. Paul-Bloomington, MN-WI","Minneapolis, MN",19.90%,359735.0,1162.7100118308658,70099.0,2.67,1
2022-01-01,"Minneapolis-ST. Paul-Bloomington, MN-WI","Minneapolis, MN",20.03%,372500.0,1274.128008819338,76332.0,3.11,1
2023-01-01,"Minneapolis-ST. Paul-Bloomington, MN-WI","Minneapolis, MN",31.42%,419083.0,2101.5035135744965,80269.0,6.42,1
2017-01-01,"Minot, ND","Minot, ND",16.47%,218375.0,866.593284499805,63133.0,4.32,1
2018-01-01,"Minot, ND","Minot, ND",14.60%,208450.0,795.1766544219483,65350.0,3.99,1
2019-01-01,"Minot, ND","Minot, ND",14.74%,199450.0,813.2143318383896,66194.0,4.55,1
2020-01-01,"Minot, ND","Minot, ND",12.86%,186475.0,690.0296091607262,64401.0,3.74,1
2021-01-01,"Minot, ND","Minot, ND",11.20%,198000.0,639.9615893435763,68543.0,2.67,1
2022-01-01,"Minot, ND","Minot, ND",10.52%,193700.0,662.5465645860556,75545.0,3.11,1
2023-01-01,"Minot, ND","Minot, ND",17.87%,229900.0,1152.8400287551076,77431.0,6.42,1
2017-01-01,"Missoula, MT","Missoula, MT",38.41%,351650.0,1395.4780927045513,43602.0,4.32,1
2018-01-01,"Missoula, MT","Missoula, MT",40.03%,393625.0,1501.5658939642092,45010.0,3.99,1
2019-01-01,"Missoula, MT","Missoula, MT",40.18%,389450.0,1587.898328074509,47426.0,4.55,1
2020-01-01,"Missoula, MT","Missoula, MT",37.21%,426975.0,1579.9726095798421,50947.0,3.74,1
2021-01-01,"Missoula, MT","Missoula, MT",46.32%,650000.0,2100.8840054208313,54423.0,2.67,1
2022-01-01,"Missoula, MT","Missoula, MT",54.86%,799000.0,2732.96182294403,59783.0,3.11,1
2023-01-01,"Missoula, MT","Missoula, MT",68.01%,738360.0,3702.5270275407615,65329.0,6.42,1
2017-01-01,"Mitchell, SD","Mitchell, SD",16.80%,159700.0,633.7490442340875,45264.0,4.32,1
2018-01-01,"Mitchell, SD","Mitchell, SD",17.21%,164650.0,628.092281844921,43788.0,3.99,1
2019-01-01,"Mitchell, SD","Mitchell, SD",18.68%,178125.0,726.266246471362,46661.0,4.55,1
2020-01-01,"Mitchell, SD","Mitchell, SD",13.22%,134875.0,499.0896556404502,45318.0,3.74,1
2021-01-01,"Mitchell, SD","Mitchell, SD",11.23%,139500.0,450.8820288557015,48164.0,2.67,1
2022-01-01,"Mitchell, SD","Mitchell, SD",11.09%,139900.0,478.52485485590705,51763.0,3.11,1
2023-01-01,"Mitchell, SD","Mitchell, SD",32.68%,306150.0,1535.1978025375213,56374.0,6.42,1
2017-01-01,"Moberly, MO","Moberly, MO",11.04%,85850.0,340.68475546334633,37023.0,4.32,1
2018-01-01,"Moberly, MO","Moberly, MO",11.05%,94775.0,361.53930162072515,39255.0,3.99,1
2019-01-01,"Moberly, MO","Moberly, MO",18.07%,136700.0,557.3647488709345,37021.0,4.55,1
2020-01-01,"Moberly, MO","Moberly, MO",14.13%,125175.0,463.19590468799515,39327.0,3.74,1
2021-01-01,"Moberly, MO","Moberly, MO",9.89%,104500.0,337.75750548688745,40989.0,2.67,1
2022-01-01,"Moberly, MO","Moberly, MO",13.95%,133700.0,457.31789202455167,39332.0,3.11,1
2023-01-01,"Moberly, MO","Moberly, MO",23.45%,168450.0,844.6972720478376,43231.0,6.42,1
2017-01-01,"Mobile, AL","Mobile, AL",17.84%,149900.0,594.8589964351265,40020.0,4.32,1
2018-01-01,"Mobile, AL","Mobile, AL",18.02%,159775.0,609.4955622943958,40588.0,3.99,1
2019-01-01,"Mobile, AL","Mobile, AL",18.49%,159900.0,651.9577420955553,42321.0,4.55,1
2020-01-01,"Mobile, AL","Mobile, AL",18.05%,176623.0,653.5733994304595,43456.0,3.74,1
2021-01-01,"Mobile, AL","Mobile, AL",18.10%,209000.0,675.5150109737749,44780.0,2.67,1
2022-01-01,"Mobile, AL","Mobile, AL",16.91%,199950.0,683.9245513112124,48524.0,3.11,1
2023-01-01,"Mobile, AL","Mobile, AL",28.22%,239563.0,1201.2954145657236,51090.0,6.42,1
2017-01-01,"Modesto, CA","Modesto, CA",26.66%,302487.0,1200.3810090371721,54024.0,4.32,1
2018-01-01,"Modesto, CA","Modesto, CA",27.71%,346500.0,1321.797604975798,57233.0,3.99,1
2019-01-01,"Modesto, CA","Modesto, CA",28.06%,339985.0,1386.2154655807215,59287.0,4.55,1
2020-01-01,"Modesto, CA","Modesto, CA",26.56%,372000.0,1376.5438509601295,62182.0,3.74,1
2021-01-01,"Modesto, CA","Modesto, CA",25.41%,439000.0,1418.9047359688384,67011.0,2.67,1
2022-01-01,"Modesto, CA","Modesto, CA",26.85%,479925.0,1641.572844651331,73375.0,3.11,1
2023-01-01,"Modesto, CA","Modesto, CA",37.76%,488871.0,2451.457406252885,77899.0,6.42,1
2017-01-01,"Monroe, LA","Monroe, LA",29.94%,182398.0,723.8231569831502,29014.0,4.32,1
2018-01-01,"Monroe, LA","Monroe, LA",28.60%,187500.0,715.258444250973,30009.0,3.99,1
2019-01-01,"Monroe, LA","Monroe, LA",29.92%,186125.0,758.8845199970933,30438.0,4.55,1
2020-01-01,"Monroe, LA","Monroe, LA",28.90%,207750.0,768.7553361208787,31926.0,3.74,1
2021-01-01,"Monroe, LA","Monroe, LA",24.01%,210000.0,678.7471402128839,33925.0,2.67,1
2022-01-01,"Monroe, LA","Monroe, LA",27.68%,246500.0,843.1477964401793,36550.0,3.11,1
2023-01-01,"Monroe, LA","Monroe, LA",39.30%,238500.0,1195.9649711095828,36521.0,6.42,1
2017-01-01,"Monroe, MI","Monroe, MI",16.52%,165000.0,654.7814170233214,47559.0,4.32,1
2018-01-01,"Monroe, MI","Monroe, MI",15.53%,169175.0,645.3538522995112,49878.0,3.99,1
2019-01-01,"Monroe, MI","Monroe, MI",19.70%,187450.0,764.2869215497926,46550.0,4.55,1
2020-01-01,"Monroe, MI","Monroe, MI",16.73%,199900.0,739.7073005562631,53068.0,3.74,1
2021-01-01,"Monroe, MI","Monroe, MI",16.63%,230000.0,743.3897249950634,53644.0,2.67,1
2022-01-01,"Monroe, MI","Monroe, MI",16.69%,234900.0,803.4702530782886,57779.0,3.11,1
2023-01-01,"Monroe, MI","Monroe, MI",27.89%,275900.0,1383.508325069744,59532.0,6.42,1
2017-01-01,"Montgomery, AL","Montgomery, AL",17.72%,164950.0,654.5829984121021,44339.0,4.32,1
2018-01-01,"Montgomery, AL","Montgomery, AL",17.04%,170950.0,652.1249655717538,45921.0,3.99,1
2019-01-01,"Montgomery, AL","Montgomery, AL",19.64%,192725.0,785.7945956558218,48011.0,4.55,1
2020-01-01,"Montgomery, AL","Montgomery, AL",20.02%,223700.0,827.7765039241424,49608.0,3.74,1
2021-01-01,"Montgomery, AL","Montgomery, AL",16.22%,209000.0,675.5150109737749,49989.0,2.67,1
2022-01-01,"Montgomery, AL","Montgomery, AL",15.53%,205000.0,701.1979645851391,54166.0,3.11,1
2023-01-01,"Montgomery, AL","Montgomery, AL",29.91%,276800.0,1388.0214004324216,55687.0,6.42,1
2017-01-01,"Montrose, CO","Montrose, CO",42.71%,385000.0,1527.8233063877499,42930.0,4.32,1
2018-01-01,"Montrose, CO","Montrose, CO",42.48%,423675.0,1616.1979806294985,45660.0,3.99,1
2019-01-01,"Montrose, CO","Montrose, CO",44.95%,424875.0,1732.3361205306383,46250.0,4.55,1
2020-01-01,"Montrose, CO","Montrose, CO",38.23%,452250.0,1673.4998833245122,52534.0,3.74,1
2021-01-01,"Montrose, CO","Montrose, CO",37.53%,525000.0,1696.8678505322098,54260.0,2.67,1
2022-01-01,"Montrose, CO","Montrose, CO",41.53%,608350.0,2080.8477158798505,60132.0,3.11,1
2023-01-01,"Montrose, CO","Montrose, CO",61.58%,646500.0,3241.892468856794,63177.0,6.42,1
2017-01-01,"Morehead City, NC","Morehead City, NC",35.64%,299000.0,1186.543295090746,39951.0,4.32,1
2018-01-01,"Morehead City, NC","Morehead City, NC",32.31%,309450.0,1180.4625363918058,43847.0,3.99,1
2019-01-01,"Morehead City, NC","Morehead City, NC",38.64%,339463.0,1384.0871232331676,42985.0,4.55,1
2020-01-01,"Morehead City, NC","Morehead City, NC",37.17%,375000.0,1387.6450110485177,44802.0,3.74,1
2021-01-01,"Morehead City, NC","Morehead City, NC",32.91%,399250.0,1290.4275987142566,47058.0,2.67,1
2022-01-01,"Morehead City, NC","Morehead City, NC",37.70%,475000.0,1624.7269911119074,51716.0,3.11,1
2023-01-01,"Morehead City, NC","Morehead City, NC",61.74%,551175.0,2763.8825700265174,53718.0,6.42,1
2017-01-01,"Morgan City, LA","Morgan City, LA",14.43%,128750.0,510.92792388940984,42483.0,4.32,1
2018-01-01,"Morgan City, LA","Morgan City, LA",15.26%,135850.0,518.2285848079715,40744.0,3.99,1
2019-01-01,"Morgan City, LA","Morgan City, LA",18.24%,150000.0,611.5926286074628,40240.0,4.55,1
2020-01-01,"Morgan City, LA","Morgan City, LA",14.89%,135000.0,499.5522039774664,40247.0,3.74,1
2021-01-01,"Morgan City, LA","Morgan City, LA",13.12%,145000.0,468.6587396708008,42877.0,2.67,1
2022-01-01,"Morgan City, LA","Morgan City, LA",16.38%,195000.0,666.9931858248883,48857.0,3.11,1
2023-01-01,"Morgan City, LA","Morgan City, LA",16.97%,160000.0,802.324508920475,56729.0,6.42,1
2017-01-01,"Morgantown, WV","Morgantown, WV",27.01%,215000.0,853.2000282425097,37900.0,4.32,1
2018-01-01,"Morgantown, WV","Morgantown, WV",23.96%,215000.0,820.1630160744489,41071.0,3.99,1
2019-01-01,"Morgantown, WV","Morgantown, WV",27.83%,244425.0,996.5901883158606,42966.0,4.55,1
2020-01-01,"Morgantown, WV","Morgantown, WV",26.87%,257000.0,950.9993809052509,42474.0,3.74,1
2021-01-01,"Morgantown, WV","Morgantown, WV",28.97%,276250.0,892.8757023038534,36991.0,2.67,1
2022-01-01,"Morgantown, WV","Morgantown, WV",28.80%,288450.0,986.636843339431,41103.0,3.11,1
2023-01-01,"Morgantown, WV","Morgantown, WV",43.00%,301900.0,1513.886057769321,42245.0,6.42,1
2017-01-01,"Morristown, TN","Morristown, TN",24.80%,174950.0,694.2667206559398,33597.0,4.32,1
2018-01-01,"Morristown, TN","Morristown, TN",31.79%,224900.0,857.9286619309004,32386.0,3.99,1
2019-01-01,"Morristown, TN","Morristown, TN",32.68%,215000.0,876.6161010040299,32193.0,4.55,1
2020-01-01,"Morristown, TN","Morristown, TN",29.81%,225000.0,832.5870066291105,33511.0,3.74,1
2021-01-01,"Morristown, TN","Morristown, TN",26.56%,249900.0,807.709096853332,36495.0,2.67,1
2022-01-01,"Morristown, TN","Morristown, TN",34.24%,329900.0,1128.41565130067,39547.0,3.11,1
2023-01-01,"Morristown, TN","Morristown, TN",46.67%,347559.0,1742.844399974321,44811.0,6.42,1
2017-01-01,"Moscow, ID","Moscow, ID",30.54%,230750.0,915.701890776554,35979.0,4.32,1
2018-01-01,"Moscow, ID","Moscow, ID",31.02%,261125.0,996.1165933601883,38533.0,3.99,1
2019-01-01,"Moscow, ID","Moscow, ID",36.02%,308450.0,1257.6383086264793,41896.0,4.55,1
2020-01-01,"Moscow, ID","Moscow, ID",29.67%,282375.0,1044.8966933195338,42262.0,3.74,1
2021-01-01,"Moscow, ID","Moscow, ID",24.55%,311739.0,1007.5807368705916,49251.0,2.67,1
2022-01-01,"Moscow, ID","Moscow, ID",45.38%,593500.0,2030.0536194208782,53679.0,3.11,1
2023-01-01,"Moscow, ID","Moscow, ID",50.22%,471500.0,2364.3500372250246,56497.0,6.42,1
2017-01-01,"Moses Lake, WA","Moses Lake, WA",20.79%,217650.0,863.7162146371267,49851.0,4.32,1
2018-01-01,"Moses Lake, WA","Moses Lake, WA",20.24%,229000.0,873.5689799118549,51800.0,3.99,1
2019-01-01,"Moses Lake, WA","Moses Lake, WA",23.11%,242198.0,987.5100764231353,51272.0,4.55,1
2020-01-01,"Moses Lake, WA","Moses Lake, WA",20.28%,274625.0,1016.2186964245311,60136.0,3.74,1
2021-01-01,"Moses Lake, WA","Moses Lake, WA",17.01%,279900.0,904.6729740266011,63828.0,2.67,1
2022-01-01,"Moses Lake, WA","Moses Lake, WA",22.24%,358750.0,1227.0964380239932,66218.0,3.11,1
2023-01-01,"Moses Lake, WA","Moses Lake, WA",32.07%,382975.0,1920.438930023868,71854.0,6.42,1
2017-01-01,"Moultrie, GA","Moultrie, GA",29.53%,149900.0,594.8589964351265,24173.0,4.32,1
2018-01-01,"Moultrie, GA","Moultrie, GA",28.47%,158675.0,605.2993794214567,25512.0,3.99,1
2019-01-01,"Moultrie, GA","Moultrie, GA",28.57%,158400.0,645.8418158094806,27129.0,4.55,1
2020-01-01,"Moultrie, GA","Moultrie, GA",29.66%,191150.0,707.328916965131,28621.0,3.74,1
2021-01-01,"Moultrie, GA","Moultrie, GA",25.37%,221950.0,717.3710846202362,33929.0,2.67,1
2022-01-01,"Moultrie, GA","Moultrie, GA",20.40%,204950.0,701.0269406913378,41228.0,3.11,1
2023-01-01,"Moultrie, GA","Moultrie, GA",38.01%,271000.0,1358.9371369840544,42900.0,6.42,1
2017-01-01,"Mountain Home, AR","Mountain Home, AR",19.02%,149900.0,594.8589964351265,37540.0,4.32,1
2018-01-01,"Mountain Home, AR","Mountain Home, AR",18.71%,159900.0,609.9724012572298,39130.0,3.99,1
2019-01-01,"Mountain Home, AR","Mountain Home, AR",22.38%,184800.0,753.4821184443941,40408.0,4.55,1
2020-01-01,"Mountain Home, AR","Mountain Home, AR",21.68%,196975.0,728.8836694700847,40351.0,3.74,1
2021-01-01,"Mountain Home, AR","Mountain Home, AR",25.50%,269900.0,872.3516816355113,41058.0,2.67,1
2022-01-01,"Mountain Home, AR","Mountain Home, AR",20.62%,212450.0,726.6805247615258,42281.0,3.11,1
2023-01-01,"Mountain Home, AR","Mountain Home, AR",40.35%,282325.0,1415.7266686310818,42103.0,6.42,1
2017-01-01,"Mountain Home, ID","Mountain Home, ID",15.35%,156698.0,621.8359908164874,48625.0,4.32,1
2018-01-01,"Mountain Home, ID","Mountain Home, ID",16.35%,173675.0,662.5200549615346,48615.0,3.99,1
2019-01-01,"Mountain Home, ID","Mountain Home, ID",21.79%,220000.0,897.0025219576121,49404.0,4.55,1
2020-01-01,"Mountain Home, ID","Mountain Home, ID",25.79%,255805.0,946.5774188033761,44039.0,3.74,1
2021-01-01,"Mountain Home, ID","Mountain Home, ID",29.31%,345000.0,1115.084587492595,45652.0,2.67,1
2022-01-01,"Mountain Home, ID","Mountain Home, ID",29.75%,384900.0,1316.5419344820489,53108.0,3.11,1
2023-01-01,"Mountain Home, ID","Mountain Home, ID",37.81%,367450.0,1842.5883800176782,58486.0,6.42,1
2017-01-01,"Mount Airy, NC","Mount Airy, NC",20.41%,159450.0,632.7569511779915,37194.0,4.32,1
2018-01-01,"Mount Airy, NC","Mount Airy, NC",21.71%,161175.0,614.8361586781364,33988.0,3.99,1
2019-01-01,"Mount Airy, NC","Mount Airy, NC",24.89%,195925.0,798.8419050661144,38515.0,4.55,1
2020-01-01,"Mount Airy, NC","Mount Airy, NC",28.03%,192400.0,711.9544003352928,30483.0,3.74,1
2021-01-01,"Mount Airy, NC","Mount Airy, NC",26.12%,227450.0,735.1477954353355,33773.0,2.67,1
2022-01-01,"Mount Airy, NC","Mount Airy, NC",28.42%,236000.0,807.2327787419161,34089.0,3.11,1
2023-01-01,"Mount Airy, NC","Mount Airy, NC",41.92%,277750.0,1392.785202204137,39873.0,6.42,1
2017-01-01,"Mount Pleasant, MI","Mount Pleasant, MI",19.09%,137575.0,545.9488087695967,34316.0,4.32,1
2018-01-01,"Mount Pleasant, MI","Mount Pleasant, MI",17.47%,145000.0,553.1331968874191,37984.0,3.99,1
2019-01-01,"Mount Pleasant, MI","Mount Pleasant, MI",20.10%,154900.0,631.5713211419732,37714.0,4.55,1
2020-01-01,"Mount Pleasant, MI","Mount Pleasant, MI",19.11%,169900.0,628.6956996723818,39485.0,3.74,1
2021-01-01,"Mount Pleasant, MI","Mount Pleasant, MI",15.17%,159900.0,516.8174653335245,40890.0,2.67,1
2022-01-01,"Mount Pleasant, MI","Mount Pleasant, MI",17.79%,179950.0,615.5149937907111,41512.0,3.11,1
2023-01-01,"Mount Pleasant, MI","Mount Pleasant, MI",33.87%,224700.0,1126.764482215192,39924.0,6.42,1
2017-01-01,"Mount Pleasant, TX","Mount Pleasant, TX",19.87%,175000.0,694.4651392671591,41930.0,4.32,1
